,0
2144,12023398
2145,12752399
2146,28642148
2147,25454981
2148,32376155
2149,24042199
2150,22805623
2151,30802931
2152,9003243
2153,32593961
2154,10334000
2155,16629423
2156,21481981
2157,32683304
2158,20399006
2159,22463747
2160,29774770
2161,9345429
2162,19891349
2163,19166218
2164,31626223
2165,21752397
2166,29578855
2167,30451648
2168,9717185
2169,26729060
2170,1430153
2171,24685508
2172,21238559
2173,25817406
2174,25843125
2175,10841661
2176,23684533
2177,11960885
2178,22991336
2179,29038593
2180,12161039
2181,25634237
2182,29864739
2183,18631428
2184,22595971
2185,25112814
2186,16555298
2187,28967047
2188,17804543
2189,9278296
2190,32477373
2191,26559850
2192,15120759
2193,27423580
2194,17448727
2195,925715
2196,28899746
2197,31353859
2198,8887999
2199,22076543
2200,25186603
2201,10903775
2202,7510787
2203,2381267
2204,17463082
2205,18431321
2206,28367678
2207,16148162
2208,30777599
2209,31792763
2210,30796709
2211,7509140
2212,20701024
2213,30561514
2214,21031576
2215,9402679
2216,22644131
2217,2579517
2218,27039042
2219,25907862
2220,12909299
2221,29363161
2222,26010017
2223,25242632
2224,19383647
2225,28958667
2226,3760105
2227,31013427
2228,23131373
2229,29402285
2230,26886978
2231,3461005
2232,10660149
2233,21828200
2234,11525804
2235,21622858
2236,10849741
2237,10871832
2238,1602304
2239,17870094
2240,2438352
2241,21729281
2242,10465499
2243,8965116
2244,2889118
2245,7914185
2246,11937568
2247,22547098
2248,23190644
2249,26331978
2250,29207414
2251,25623245
2252,20437560
2253,31163175
2254,20977917
2255,31614447
2256,29241142
2257,16956906
2258,25766751
2259,24057430
2260,30076770
2261,19181774
2262,10685862
2263,22425067
2264,18426595
2265,28884753
2266,8752441
2267,6623453
2268,30008443
2269,19393206
2270,9844877
2271,27613120
2272,8892097
2273,12576236
2274,15957503
2275,17498974
2276,24376764
2277,30875612
2278,17319096
2279,11556969
2280,15585853
2281,24194630
2282,26315944
2283,19387457
2284,7545648
2285,3455474
2286,15765008
2287,25293505
2288,1779235
2289,15294215
2290,2449119
2291,24792641
2292,9778261
2293,30303567
2294,25075741
2295,23818336
2296,21876515
2297,11982920
2298,31404585
2299,18672298
2300,29055472
2301,22450709
2302,16441245
2303,1811177
2304,8372545
2305,30134801
2306,9973446
2307,9191767
2308,16008534
2309,27792289
2310,24587374
2311,32817415
2312,17961728
2313,32622338
2314,7530259
2315,9217689
2316,32503092
2317,9460711
2318,8083690
2319,31154052
2320,23549837
2321,28601283
2322,16729250
2323,28729169
2324,31876670
2325,6978384
2326,12117359
2327,14586608
2328,20120717
2329,26746191
2330,24692237
2331,10210917
2332,14575911
2333,11458278
2334,19758194
2335,24095587
2336,23859235
2337,21793806
2338,27966076
2339,30291263
2340,3187376
2341,31376423
2342,21919233
2343,17398151
2344,23700969
2345,26651832
2346,26558787
2347,23636073
2348,22262743
2349,18856249
2350,24567908
2351,21864573
2352,11086101
2353,19300960
2354,16437487
2355,25557371
2356,15910982
2357,8580075
2358,11113226
2359,7834863
2360,23339019
2361,14171299
2362,11960652
2363,25736057
2364,25288302
2365,6222066
2366,19069635
2367,26526385
2368,25685788
2369,31527712
2370,28090660
2371,15145615
2372,32458595
2373,14585676
2374,12883926
2375,490181
2376,29380545
2377,25672923
2378,11063819
2379,14580619
2380,26969256
2381,29728570
2382,17969125
2383,27500459
2384,21748930
2385,25892553
2386,12735339
2387,23430541
2388,22842876
2389,11478345
2390,21680873
2391,21533733
2392,28385183
2393,26095162
2394,30783682
2395,14235914
2396,2933257
2397,6201757
2398,23106832
2399,20149931
2400,18632777
2401,19204263
2402,17085013
2403,32638107
2404,811781
2405,27239100
2406,22610068
2407,31412310
2408,7692808
2409,10029350
2410,5687877
2411,10450792
2412,25468777
2413,18432984
2414,18231704
2415,16566673
2416,28156185
2417,8442703
2418,31899243
2419,29689289
2420,17052662
2421,26541818
2422,1343611
2423,30160661
2424,32893070
2425,27925187
2426,9344704
2427,6820857
2428,31092348
2429,22665726
2430,31586802
2431,28206828
2432,16109311
2433,20079437
2434,12122170
2435,24158849
2436,26446064
2437,28059944
2438,14597105
2439,17005516
2440,22956240
2441,599356
2442,31550559
2443,10680811
2444,612212
2445,23197858
2446,11391780
2447,20858032
2448,28273771
2449,15788534
2450,30019234
2451,26925573
2452,3882754
2453,22233114
2454,24508087
2455,7722338
2456,19393041
2457,24594754
2458,19153046
2459,28256546
2460,14625033
2461,19230777
2462,31915017
2463,18722816
2464,28880757
2465,22952735
2466,12651075
2467,20403140
2468,28377587
2469,17619138
2470,11336912
2471,7007903
2472,10408967
2473,8671596
2474,27411042
2475,29569304
2476,26327496
2477,21670439
2478,8690806
2479,25137520
2480,16751411
2481,25144738
2482,2446461
2483,25720062
2484,28911257
2485,29055478
2486,7732782
2487,17613166
2488,29497878
2489,23602713
2490,19855355
2491,750503
2492,24919069
2493,28262642
2494,8407160
2495,10335517
2496,9373043
2497,32780300
2498,23057962
2499,23944289
2500,21440908
2501,9683547
2502,32698095
2503,26514969
2504,23244431
2505,16242630
2506,26521072
2507,3114324
2508,26412472
2509,31698073
2510,8138810
2511,29154558
2512,12825072
2513,16154930
2514,25509151
2515,12513752
2516,25609766
2517,25095901
2518,16644023
2519,25288189
2520,20665347
2521,11990865
2522,12730960
2523,10498820
2524,2925842
2525,11777540
2526,16076630
2527,20086017
2528,22805418
2529,21664963
2530,28576565
2531,11402107
2532,28355272
2533,26287168
2534,25572093
2535,31600882
2536,26886201
2537,32664928
2538,30716488
2539,29459794
2540,1497491
2541,10849742
2542,1711538
2543,26714420
2544,12519400
2545,9670864
2546,11966770
2547,26746433
2548,17289470
2549,19077231
2550,21404914
2551,2375238
2552,6592288
2553,29764226
2554,26450268
2555,24856958
2556,10466078
2557,11063839
2558,28222020
2559,30910222
2560,17692515
2561,20454819
2562,9628460
2563,7133505
2564,4015440
2565,27456870
2566,16777763
2567,20363033
2568,32663793
2569,19383442
2570,17622942
2571,6164880
2572,19094084
2573,18234356
2574,22210239
2575,16138246
2576,18937545
2577,24927473
2578,15170617
2579,1620337
2580,17709400
2581,20381173
2582,31352181
2583,18338192
2584,22319015
2585,24622761
2586,18653739
2587,12903899
2588,23628466
2589,1817029
2590,31533224
2591,23936370
2592,1779236
2593,26108443
2594,21431378
2595,25569428
2596,11169622
2597,9038425
2598,16295526
2599,31336360
2600,23401126
2601,15939483
2602,26607112
2603,8892072
2604,24067896
2605,25712324
2606,27696474
2607,62239
2608,28356466
2609,138057
2610,31228212
2611,27003946
2612,17718884
2613,19957560
2614,1517750
2615,27088267
2616,11777096
2617,9032506
2618,5271299
2619,21777861
2620,11722681
2621,20299758
2622,32383091
2623,25898858
2624,12620650
2625,2428837
2626,2528301
2627,22703766
2628,31951523
2629,11196677
2630,20836755
2631,31525364
2632,18061154
2633,7101268
2634,21071626
2635,18040843
2636,25264868
2637,20884313
2638,16516308
2639,30156938
2640,7450918
2641,544959
2642,30136146
2643,32823148
2644,12436404
2645,7527867
2646,30710887
2647,14606740
2648,26740917
2649,24904112
2650,27070361
2651,3070591
2652,30789887
2653,31043571
2654,22854368
2655,18667803
2656,9595977
2657,20596532
2658,28423529
2659,25787055
2660,22778864
2661,16106527
2662,12225904
2663,25134421
2664,24121462
2665,14521002
2666,10505741
2667,24287115
2668,2829495
2669,26594620
2670,25590278
2671,15172112
2672,30242503
2673,10714312
2674,17682127
2675,17652844
2676,28337550
2677,32028119
2678,8410054
2679,9552002
2680,29353550
2681,27058220
2682,7517126
2683,29055456
2684,2760651
2685,32591152
2686,29857928
2687,22971837
2688,25773149
2689,17457294
2690,24506405
2691,27941528
2692,19104146
2693,26679105
2694,30595364
2695,16782208
2696,18506883
2697,10581222
2698,28328761
2699,23444327
2700,19604093
2701,21346816
2702,33073348
2703,19097824
2704,10496187
2705,10626741
2706,18041604
2707,25921035
2708,17613596
2709,18156156
2710,17086896
2711,7996050
2712,15020063
2713,14582767
2714,30102003
2715,15036915
2716,20739336
2717,24814730
2718,16181082
2719,25231845
2720,16198481
2721,29589202
2722,23944654
2723,27919491
2724,27146451
2725,15342203
2726,18042426
2727,11205156
2728,17889567
2729,12972385
2730,28070525
2731,29459346
2732,16750575
2733,27416337
2734,23756083
2735,7499506
2736,32039869
2737,6601275
2738,28801580
2739,17330875
2740,22564062
2741,17537569
2742,22130134
2743,24879066
2744,29046903
2745,24990854
2746,24856285
2747,2143976
2748,29204963
2749,31521916
2750,15097292
2751,10908197
2752,23608693
2753,26744883
2754,27312674
2755,6462325
2756,2458229
2757,30637619
2758,24919467
2759,19153175
2760,18393777
2761,8220105
2762,2460022
2763,26163073
2764,16010059
2765,1528365
2766,30088172
2767,29416220
2768,30123249
2769,22870210
2770,3506141
2771,23959712
2772,10625902
2773,8360332
2774,2011945
2775,24135008
2776,21348780
2777,30381985
2778,19039022
2779,15593299
2780,25681066
2781,11517396
2782,11718058
2783,23932298
2784,32012247
2785,20502725
2786,22342378
2787,17960472
2788,21802166
2789,20405052
2790,32000809
2791,11303781
2792,12495775
2793,28204548
2794,28617356
2795,9748021
2796,19800081
2797,22362918
2798,33180889
2799,10496175
2800,30014876
2801,24998351
2802,26362890
2803,19050239
2804,32686774
2805,26776079
2806,23196615
2807,23865501
2808,11297592
2809,23999607
2810,15742608
2811,9599334
2812,1372258
2813,26202376
2814,16607472
2815,27694998
2816,28392448
2817,30871265
2818,25596473
2819,25800129
2820,31982663
2821,20810516
2822,15288396
2823,29500343
2824,28965103
2825,10769437
2826,18566918
2827,9143252
2828,30638593
2829,32800273
2830,8326337
2831,9278634
2832,22369115
2833,22778861
2834,30424780
2835,23841877
2836,16421120
2837,29638077
2838,15263096
2839,20347159
2840,24608106
2841,21282965
2842,23533287
2843,22029942
2844,24622774
2845,22104144
2846,22124776
2847,22355598
2848,25593026
2849,25518381
2850,7651589
2851,28225155
2852,12173306
2853,18424764
2854,18689381
2855,23294498
2856,22829251
2857,24661030
2858,8336172
2859,16080120
2860,19519464
2861,15896807
2862,18807170
2863,28336784
2864,28724999
2865,23334593
2866,29194580
2867,22480980
2868,10489026
2869,11603616
2870,26075785
2871,336499
2872,24317118
2873,1710968
2874,16150849
2875,10489037
2876,32777745
2877,23177743
2878,25179086
2879,12355425
2880,30216414
2881,11880145
2882,28575206
2883,27207429
2884,8866430
2885,19921303
2886,27003123
2887,27789239
2888,11466987
2889,32924838
2890,31348091
2891,30785246
2892,16385022
2893,24124909
2894,31202258
2895,25669999
2896,27645340
2897,16021520
2898,31195944
2899,20553756
2900,17308868
2901,1284726
2902,25270680
2903,10758648
2904,12140010
2905,19542441
2906,17880565
2907,26147106
2908,32654064
2909,31305892
2910,9143234
2911,23483640
2912,24588665
2913,17898009
2914,7047568
2915,28737986
2916,14808380
2917,15549355
2918,21726878
2919,9616767
2920,19934945
2921,31396231
2922,30352019
2923,30442947
2924,26644513
2925,28017232
2926,28805069
2927,1029002
2928,27533119
2929,9759853
2930,31248423
2931,3499741
2932,30361804
2933,20526818
2934,29061489
2935,19592391
2936,23849779
2937,25551852
2938,26891441
2939,31606603
2940,15327343
2941,19922892
2942,27679459
2943,10222028
2944,19198124
2945,8333339
2946,20662296
2947,6808024
2948,9783118
2949,28320165
2950,24093542
2951,11091283
2952,30856328
2953,26122788
2954,9404997
2955,10203342
2956,27904983
2957,28844667
2958,10623864
2959,12195454
2960,11036391
2961,22912754
2962,32808832
2963,16412443
2964,10996212
2965,28283102
2966,9776706
2967,17956449
2968,27786306
2969,25583852
2970,30337289
2971,28548004
2972,28018853
2973,23920002
2974,27876009
2975,25526461
2976,27619952
2977,21905283
2978,11525809
2979,20859746
2980,12146799
2981,27709268
2982,12808499
2983,25477709
2984,28857721
2985,22933622
2986,22792334
2987,28961381
2988,20233106
2989,886362
2990,11694335
2991,28758772
2992,21507492
2993,24812042
2994,27756676
2995,26383267
2996,11585640
2997,32414755
2998,31939581
2999,12098516
3000,26659852
3001,12021948
3002,11839576
3003,7513071
3004,24124567
3005,22834825
3006,25999183
3007,1322513
3008,4012867
3009,23377445
3010,19625335
3011,27562326
3012,18336625
3013,32554284
3014,20947178
3015,25315404
3016,27001119
3017,91230
3018,20007432
3019,15750708
3020,16457490
3021,25027641
3022,10556586
3023,31280447
3024,30807806
3025,30690631
3026,1689754
3027,7566554
3028,28984112
3029,31325992
3030,9544235
3031,27086975
3032,16384636
3033,8963779
3034,12356205
3035,4718157
3036,23563712
3037,16970683
3038,24821636
3039,26993566
3040,31922582
3041,25579386
3042,9720491
3043,10859602
3044,1666122
3045,32844632
3046,17627892
3047,22747960
3048,30411658
3049,31636184
3050,20685760
3051,22547311
3052,31878897
3053,28008595
3054,2750383
3055,29514694
3056,24150779
3057,10408719
3058,22312088
3059,9846830
3060,29100048
3061,15390235
3062,31201774
3063,11090771
3064,31497013
3065,32691890
3066,7541828
3067,31321514
3068,25129256
3069,16459720
3070,20388219
3071,28602891
3072,1710967
3073,25805644
3074,9034723
3075,14592764
3076,26453465
3077,14759626
3078,27417417
3079,11241296
3080,8696345
3081,9143242
3082,25929665
3083,26324067
3084,15198449
3085,26140734
3086,26327204
3087,33064749
3088,29694287
3089,17584636
3090,11688182
3091,6172087
3092,23982748
3093,19147714
3094,15505162
3095,27080475
3096,12921917
3097,19252788
3098,1642446
3099,18208877
3100,6990633
3101,26804242
3102,23284793
3103,20335276
3104,17134916
3105,16418805
3106,26173779
3107,22366799
3108,7505836
3109,17623739
3110,3245376
3111,17659556
3112,20659500
3113,29307299
3114,25619542
3115,6769061
3116,28790539
